"","address","lon","lat"
"1234","FROMBERG POLICE DEPT",NA,NA
"1235","GALLATIN AIRPORT AUTHORITY",-86.4466599,36.3883809
"1236","GALLATIN CTY SHERIFF DEPT",-86.4467557,36.3865529
"1237","GARFIELD CTY SHERIFF DEPT",-107.3269088,39.5472626
"1238","GLACIER CTY SHERIFF DEPT",NA,NA
"1239","GOLDEN VALLEY CTY SHERIFF",-109.2580059,46.2980835
"1240","GRANITE CTY SHERIFF DEPT",-121.407198,38.54235
"1241","GREAT FALLS INTL AIRPORT PD",-111.2833449,47.4941836
"1242","GREAT FALLS POLICE DEPT",-80.8980299,34.5717098
"1243","HAVRE POLICE DEPT",-109.6748546,48.5498355
"1244","HELENA CITY POLICE DEPT",-86.8428898,33.2897141
"1245","LEWIS AND CLARK CTY SHERIFF DEPT",-112.036813,46.586327
"1246","LINCOLN CTY SHERIFF DEPT",-89.3595051,40.1460581
"1247","MCCONE COUNTY SHERIFF'S OFFICE",-105.8810733,47.4500913
"1248","MEAGHER CTY SHERIFF DEPT",NA,NA
"1249","MISSOULA CTY SHERIFF DEPT",-113.9960831,46.873283
"1250","MISSOULA POLICE DEPT",-113.9947375,46.8743148
"1251","MT DEPT OF CORR HELENA",-112.034022,46.586109
"1252","MT DEPT OF FISH/WILDLIFE/PARKS  1",-107.859476,48.355011
"1253","MT DEPT OF LIVESTOCK",-112.0168786,46.5870474
"1254","MT DOJ GAMBLING CONTROL DIVISION",NA,NA
"1255","MT HIGHWAY PATROL HELENA",-111.9931733,46.5919231
"1256","MT STATE PRISON",-112.8011047,46.3829904
"1257","MUSSELSHELL CTY SHERIFF",-108.5416526,46.4496908
"1258","PARK CTY SHERIFF DEPT",-109.0609396,44.5324923
"1259","PETROLEUM CTY SHERIFF DEPT",NA,NA
"1260","PHILLIPS CTY SHERIFF DEPT",-102.3015415,40.5840749
"1261","POLSON POLICE DEPT",NA,NA
"1262","PONDERA CTY SHERIFF DEPT",-111.948265,48.168577
"1263","POPLAR CITY POLICE DEPT",-88.3027726,36.6085234
"1264","POWDER RIVER CTY SHERIFF DEPT",NA,NA
"1265","POWELL CTY SHERIFF DEPT",-112.7334906,46.3998679
"1266","PRAIRIE CO SHERIFF DEPT",-94.3436937,38.9735045
"1267","RICHLAND CTY SHERIFF OFFICE",-90.3860664,43.3346396
"1268","ROOSEVELT CTY SHERIFF DEPT",-105.6382988,48.0877965
"1269","SANDERS CTY SHERIFF DEPT",-96.6232269,41.2095704
"1270","SHERIDAN CTY SHERIFF DEPT",-92.4003345,34.3067223
"1271","SWEET GRASS CTY SHERIFF DEPT",NA,NA
"1272","TETON CTY SHERIFF DEPT",NA,NA
"1273","TOOLE CTY SHERIFF DEPT",-112.2975951,40.5294821
"1274","TROY CITY POLICE DEPT",-89.1642509,36.338223
"1275","VALLEY CTY SHERIFF DEPT",-97.8774468,42.6088907
"1276","WHEATLAND CTY SHERIFF OFFICE",-104.9521233,42.0555076
"1277","WHITEFISH POLICE DEPT",-87.9001519,43.1139452
"1278","YELLOWSTONE CTY SHERIFF DEPT",-107.5550754,46.1291529
"1279","AHOSKIE POLICE DEPT",-76.936022,36.2266819
"1280","ALAMANCE COUNTY SHERIFF'S OFFICE",-79.402696,36.0685464
"1281","ALBEMARLE POLICE DEPARTMENT",-80.1982314,35.3524811
"1282","ALBERT J ELLIS AIRPORT POLICE DEPT",NA,NA
"1283","ALEXANDER COUNTY SHERIFF'S OFFICE",-86.0700539,35.8327779
"1284","ALLEGHANY COUNTY SHERIFF'S OFFICE",-78.0171581,42.2124507
"1285","ANDREWS POLICE DEPARTMENT",-83.823497,35.202002
"1286","APPALACHIAN STATE UNIV POLICE",-81.6802374,36.2152384
"1287","ARBORETUM SPECIAL POLICE DEPT",NA,NA
"1288","ARCHDALE POLICE DEPT",-79.9612909,35.8995146
"1289","ASHE COUNTY SHERIFF'S OFFICE",-81.4718387,36.4339674
"1290","ASHEBORO POLICE DEPT",-79.7960417,35.7075918
"1291","ASHEVILLE POLICE DEPARTMENT",-82.5499095,35.5948336
"1292","ATLANTIC BEACH POLICE DEPT",-81.4027659,30.3326138
"1293","AVERY COUNTY SHERIFF'S OFFICE",-81.9267719,36.0862903
"1294","AYDEN POLICE DEPARTMENT",-77.4167744,35.4712923
"1295","BADIN POLICE DEPT",-80.1147049,35.4052416
"1296","BALD HEAD ISLAND POLICE",-78.0005234,33.8728075
"1297","BANNER ELK POLICE DEPT",-81.8637803,36.1661554
"1298","BEAUFORT COUNTY SHERIFF'S OFFICE",-76.6619577,34.719436
"1299","BEAUFORT POLICE DEPT",-80.6844734,32.44007
"1300","BEECH MOUNTAIN POLICE DEPT",-81.8753969,36.1865167
"1301","BELMONT POLICE DEPARTMENT",-122.2767831,37.5181094
"1302","BERTIE COUNTY SHERIFF'S OFFICE",NA,NA
"1303","BETHEL POLICE DEPARTMENT",-77.3748407,35.8078093
"1304","BEULAVILLE POLICE DEPT",-77.774027,34.925237
"1305","BISCOE POLICE DEPARTMENT",-79.782284,35.360362
"1306","BLADEN COUNTY SHERIFF'S OFFICE",-78.6051499,34.6274802
"1307","BLADENBORO POLICE DEPARTMENT",-78.7893,34.5373
"1308","BLOWING ROCK POLICE DEPT",-81.678805,36.133811
"1309","BOILING SPRING LAKES POLICE DEPT",-78.0676863,34.031524
"1310","BOILING SPRINGS POLICE DEPT",-81.6654217,35.2474021
"1311","BOONE POLICE DEPARTMENT",-81.6624613,36.2009846
"1312","BRIDGETON POLICE DEPARTMENT",-75.243898,39.419168
"1313","BROUGHTON POLICE DEPARTMENT",-2.7230876,53.8085163
"1314","BRUNSWICK COUNTY SHERIFF'S OFFICE",-77.846766,36.7577348
"1315","BRYSON CITY POLICE DEPT",-83.444755,35.42732
"1316","BUNCOMBE COUNTY SHERIFF",-82.5595362,35.5956346
"1317","BURGAW POLICE DEPARTMENT",-77.926029,34.552445
"1318","BURKE COUNTY SHERIFF'S OFFICE",-81.4232793,35.7093995
"1319","BURNSVILLE POLICE DEPARTMENT",-88.3207035,34.8348151
"1320","BUTNER PUBLIC SAFETY",-78.7647269,36.1398261
"1321","CABARRUS COUNTY SHERIFF'S OFFICE",-80.5780942,35.4090101
"1322","CALDWELL COUNTY SHERIFF'S OFFICE",-81.5135852,39.7430285
"1323","CANDOR POLICE DEPT",-79.7457997,35.2930885
"1324","CAROLINA BEACH POLICE DEPT",-77.8826969,34.056101
"1325","CARY POLICE DEPT",-78.7795687,35.7897774
"1326","CASWELL COUNTY SHERIFF",-79.335624,36.4066041
"1327","CATAWBA COUNTY SHERIFF'S OFFICE",-80.989806,35.524608
"1328","CHAPEL HILL POLICE DEPT",-79.0530166,35.9268207
"1329","CHARLOTTE MECKLENBURG POLICE DEPT",-80.8372689,35.2227475
"1330","CHEROKEE COUNTY SHERIFF'S OFFICE",-84.4922508,34.1950325
"1331","CHERRYVILLE POLICE DEPT",-81.3718518,35.3843518
"1332","CHINA GROVE POLICE DEPT",109.1222199,21.4216825
"1333","CHOWAN COUNTY SHERIFF'S OFFICE",-76.612019,36.065273
"1334","CLAY COUNTY SHERIFF'S OFFICE",-81.6872924,30.0039073
"1335","CLEVELAND COUNTY SHERIFF'S OFFICE",-81.6975411,41.5016896
"1336","COATS POLICE DEPARTMENT",-78.672911,35.411309
"1337","COLUMBUS COUNTY SHERIFF'S OFFICE",-82.9995375,39.9536505
"1338","CORNELIUS POLICE DEPT",-80.859179,35.4813908
"1339","CRAMERTON POLICE DEPT",-81.0716049,35.2351044
"1340","CRAVEN COUNTY SHERIFF DEPT",-76.6619577,34.719436
"1341","CREEDMOOR POLICE DEPT",-78.6873228,36.1189915
"1342","CUMBERLAND COUNTY ALCOHOL ENF",NA,NA
"1343","CURRITUCK COUNTY SHERIFF DEPT",-76.018744,36.398729
"1344","DARE COUNTY SHERIFF DEPT",NA,NA
"1345","DAVIDSON COUNTY SHERIFF DEPT",-80.2547439,35.8260284
"1346","DAVIDSON POLICE DEPT",-80.849935,35.498176
"1347","DAVIE COUNTY SHERIFF DEPT",-80.5614805,35.8935115
"1348","DOBSON POLICE DEPT",-80.7242799,36.398029
"1349","DREXEL POLICE DEPT",-94.6085663,38.4794593
"1350","DUCK POLICE DEPT",-89.7111018,33.6320581
"1351","DUNN POLICE DEPARTMENT",-78.6067128,35.3067569
"1352","DURHAM COUNTY SHERIFF DEPT",-78.9100018,36.0201168
"1353","DURHAM POLICE DEPT",-78.908401,35.963705
"1354","EDEN POLICE DEPT",-79.7350969,36.5011362
"1355","EDENTON POLICE DEPT",-76.612019,36.065273
"1356","EDGECOMBE COUNTY SHERIFF DEPT",-77.7918892,35.9418946
"1357","ELIZABETH CITY POLICE DEPT",-76.221635,36.3007847
"1358","ELKIN POLICE DEPT",-80.850812,36.245738
"1359","ELON POLICE DEPT",-79.5070402,36.1000658
"1360","ENFIELD POLICE DEPT",-72.5539117,41.9974245
"1361","FARMVILLE POLICE DEPT",-77.584522,35.598895
"1362","FLETCHER POLICE DEPT",-82.4996868,35.4285363
"1363","FORSYTH COUNTY SHERIFF OFFICE",-93.1124699,36.6842366
"1364","FORT FISHER HISTORIC SITE POLICE",NA,NA
"1365","FOXFIRE VILLAGE POLICE DEPT",-79.5714258,35.1754312
"1366","GARNER POLICE DEPT",-78.6199933,35.7056177
"1367","GASTON CO SHERIFF DEPT",-81.111031,33.795274
"1368","GASTON COUNTY POLICE DEPT",-81.2851763,35.2852473
"1369","GASTONIA CITY POLICE DEPT",-81.1888361,35.2625544
"1370","GIBSONVILLE POLICE DEPT",-79.5422461,36.105691
"1371","GLEN ALPINE POLICE DEPT",-81.7790354,35.7293316
"1372","GOLDSBORO POLICE DEPT",-77.9971412,35.3805173
"1373","GRAHAM POLICE DEPT",-79.4016681,36.0670224
"1374","GRANITE QUARRY POLICE DEPT",-80.4479846,35.6150966
"1375","GRANVILLE COUNTY SHERIFF DEPT",-78.587163,36.3106022
"1376","GREATER ASHEVILLE REG AIRPORT DPS",NA,NA
"1377","GRIFTON POLICE DEPT",-77.439067,35.374178
"1378","GUILFORD COUNTY SHERIFF DEPT",-79.912,36.2239839
"1379","HALIFAX COUNTY SHERIFF DEPT",-77.5892901,36.3203163
"1380","HARNETT COUNTY SHERIFF DEPT",-78.80886,35.4191102
"1381","HAVELOCK POLICE DEPT",-76.9022234,34.8757781
"1382","HAW RIVER POLICE DEPT",-79.3638972,36.0912214
"1383","HAYWOOD COUNTY SHERIFF DEPT",-83.0056433,35.471341
"1384","HENDERSON POLICE DEPT",-78.4042833,36.3275446
"1385","HERTFORD COUNTY SHERIFF DEPT",-76.9338266,36.3969503
"1386","HIGH POINT POLICE DEPT",-79.9933337,35.9598315
"1387","HIGHLANDS POLICE DEPT",-73.9690679,41.369706
"1388","HOKE COUNTY SHERIFF DEPT",-79.2170861,34.9791387
"1389","HOLLY RIDGE POLICE DEPT",-77.5495871,34.4950475
"1390","HOLLY SPRINGS POLICE",-78.8343179,35.6500169
"1391","HOPE MILLS POLICE DEPT",-78.9586383,34.9734561
"1392","HUNTERSVILLE POLICE DEPT",-80.866812,35.397716
"1393","HYDE COUNTY SHERIFF DEPT",-75.98101,35.114615
"1394","JONESVILLE POLICE DEPT",-80.8313,36.2402
"1395","KENANSVILLE POLICE DEPT",-77.9622069,34.9623883
"1396","KERNERSVILLE POLICE DEPT",-80.072513,36.118249
"1397","KILL DEVIL HILLS POLICE DEPT",-75.663403,36.010715
"1398","KING POLICE DEPT",-80.3590579,36.2822078
"1399","KINGS MOUNTAIN POLICE DEPT",-81.3425865,35.2396296
"1400","KINSTON DEPARTMENT OF PUBLIC SAFETY",-77.578511,35.258417
"1401","KITTY HAWK POLICE DEPT",-75.70353,36.064566
"1402","KURE BEACH POLICE DEPT",-77.9103657,33.9996167
"1403","LAKE LURE POLICE DEPT",-82.2321981,35.4353361
"1404","LAKE WACCAMAW POLICE DEPT",-78.522354,34.319576
"1405","LANDIS POLICE DEPT",-80.6087266,35.5470927
"1406","LAURINBURG POLICE DEPT",-79.4656389,34.7748981
"1407","LELAND POLICE DEPT",-78.0132609,34.2333238
"1408","LENOIR COUNTY SHERIFF DEPT",-81.5708089,35.8913178
"1409","LENOIR POLICE DEPT",-81.5421164,35.9135181
"1410","LILLINGTON POLICE DEPT",-78.8162465,35.3981434
"1411","LINCOLNTON POLICE DEPT",-82.4768794,33.7931355
"1412","LITTLETON POLICE DEPT",-105.0136252,39.6179038
"1413","LONG VIEW POLICE DEPT",-81.379202,35.7293185
"1414","LOUISBURG COLLEGE CAMPUS POLICE DEP",-78.301106,36.0990393
"1415","LUMBERTON POLICE DEPT",-79.0028145,34.6192666
"1416","MAGGIE VALLEY POLICE DEPT",-83.0622229,35.5146385
"1417","MARS HILL POLICE DEPT",-82.547241,35.830482
"1418","MATTHEWS POLICE DEPT",-80.7208,35.125292
"1419","MAXTON POLICE DEPT",-79.3509452,34.7373036
"1420","MAYODAN POLICE DEPT",-79.9676881,36.4129646
"1421","MAYSVILLE POLICE DEPT",-97.4077178,34.8181229
"1422","MCDOWELL COUNTY SHERIFF DEPT",-79.8310911,35.669613
"1423","MEBANE POLICE DEPT",-79.268795,36.0967713
"1424","MIDDLESEX POLICE DEPT",-74.499493,40.5778511
"1425","MINT HILL POLICE DEPT",-80.706781,35.174647
"1426","MITCHELL COUNTY SHERIFF DEPT",-98.0378861,43.7002772
"1427","MOCKSVILLE POLICE DEPT",-80.5612917,35.8959391
"1428","MOORE COUNTY SHERIFF DEPT",-79.418287,35.343371
"1429","MOREHEAD CITY POLICE DEPT",-76.7178472,34.7238156
"1430","MORGANTON DEPT OF PUBLIC SAFETY",-81.687139,35.7412203
"1431","MOUNT GILEAD POLICE DEPT",-82.8314356,40.5499261
"1432","MOUNT HOLLY POLICE DEPT",-81.0105858,35.2963101
"1433","MOUNT OLIVE POLICE DEPT",-89.7259652,39.0720373
"1434","MURFREESBORO POLICE DEPT",-86.3921488,35.843743
"1435","MURPHY POLICE DEPT",-84.032938,35.086737
"1436","NAGS HEAD POLICE DEPT",-75.611911,35.935065
"1437","NASH COUNTY ALCOHOLIC BEV CONTROL",NA,NA
"1438","NAVASSA POLICE DEPT",-78.0084865,34.2558898
"1439","NC DEPT CRIME CONTROL  PUB SAFETY-",-79.0192997,35.7595731
"1440","NC DEPT OF HEALTH AND HUMAN SVCS",-79.884704,36.050845
"1441","NC DIVISION OF PRISONS",-81.5368701,35.9147536
"1442","NC JUSTICE ACADEMY",-82.3400797,35.3947756
"1443","NC PARKS & REC FALLS LAKE REC AREA",-80.5888964,35.742683
"1444","NC STATE BUREAU OF INVESTIGATION",-78.6298342,35.7337445
"1445","NC STATE CAPITOL POLICE",-78.6403412,35.7858767
"1446","NC STATE HIGHWAY PATROL",-80.750771,35.303367
"1447","NC STATE PORT AUTHORITY POLICE",-79.0192997,35.7595731
"1448","NEW BERN POLICE DEPT",-77.0447992,35.1106944
"1449","NEW HANOVER COUNTY SHERIFF DEPT",-77.8965372,34.3263363
"1450","NORLINA POLICE DEPT",-78.1928505,36.4441089
"1451","NORTH TOPSAIL BEACH POLICE DEPT",-77.629756,34.365951
"1452","NORTH WILKESBORO POLICE DEPT",-81.1448408,36.1598398
"1453","NORTHAMPTON COUNTY SHERIFF DEPT",-75.9360772,37.3496388
"1454","NORTHWEST POLICE DEPT",-124.0116135,44.9602688
"1455","OAKBORO POLICE",-80.3255744,35.2232922
"1456","OCEAN ISLE BEACH POLICE DEPT",-78.437855,33.888504
"1457","OLD FORT POLICE DEPT",-82.1815277,35.6284562
"1458","ONSLOW COUNTY SHERIFF'S OFFICE",-77.4701972,34.6540094
"1459","ORIENTAL POLICE DEPT",-76.694881,35.028819
"1460","PAMLICO COUNTY SHERIFF DEPT",-76.6874701,35.1337865
"1461","PARKTON POLICE DEPT",-79.0122771,34.9032491
"1462","PASQUOTANK COUNTY SHERIFF DEPT",-76.222288,36.301248
"1463","PENDER COUNTY SHERIFF DEPT",-77.8367282,34.5170729
"1464","PERSON COUNTY SHERIFF DEPT",-78.9847836,36.3943665
"1465","PILOT MOUNTAIN POLICE DEPT",-80.4684571,36.3853085
"1466","PINE LEVEL POLICE DEPT",-78.2449915,35.5122814
"1467","PINEBLUFF POLICE DEPT",-79.467564,35.108305
"1468","PINEHURST POLICE DEPT",-79.4689678,35.2038609
"1469","PINETOPS POLICE DEPT",-77.6375896,35.7910442
"1470","PITT COUNTY SHERIFF OFFICE",-77.3728964,35.6137939
"1471","RAMSEUR POLICE DEPT",-79.6539312,35.7323306
"1472","RANDLEMAN POLICE DEPT",-79.8056252,35.8177312
"1473","RANLO POLICE DEPT",-81.1308845,35.286947
"1474","REIDSVILLE POLICE DEPT",-79.6649534,36.3618402
"1475","RICH SQUARE POLICE DEPT",-77.2844116,36.274044
"1476","ROANOKE RAPIDS POLICE DEPT",-77.6576035,36.454497
"1477","ROBESON COUNTY SHERIFF DEPT",-79.0730892,34.8898994
"1478","ROCKINGHAM COUNTY SHERIFF DEPT",-79.7731268,34.9371517
"1479","ROCKINGHAM POLICE DEPT",-79.7715725,34.9386591
"1480","ROCKWELL POLICE DEPT",-80.409306,35.552798
"1481","ROLESVILLE POLICE DEPT",-78.4703144,35.91669
"1482","ROWLAND POLICE DEPT",-94.513454,35.4168138
"1483","RUTHERFORD COUNTY SHERIFF DEPT",-81.9578777,35.3698006
"1484","RUTHERFORDTON POLICE DEPT",-81.9576966,35.3663363
"1485","SAINT PAULS POLICE DEPT",-78.9728421,34.8058504
"1486","SAMPSON COUNTY SHERIFF DEPT",-78.3842227,34.9197548
"1487","SCOTLAND NECK POLICE DEPT",-77.4212224,36.1299062
"1488","SEABOARD POLICE DEPT",-77.4413285,36.4897978
"1489","SILER CITY POLICE DEPT",-79.4648517,35.7256317
"1490","SMITHFIELD POLICE DEPT",-71.541445,41.89941
"1491","SOUTHERN SHORES POLICE DEPT",-75.7146298,36.1009646
"1492","SPENCER POLICE DEPT",-97.3829685,35.5072092
"1493","SPINDALE POLICE DEPT",-81.929211,35.3560469
"1494","SPRING LAKE POLICE DEPT",-78.984186,35.1701787
"1495","SPRUCE PINE POLICE DEPT",-82.073451,35.915171
"1496","STALLINGS POLICE DEPT",-80.6940047,35.0874931
"1497","STANFIELD POLICE DEPT",-80.425678,35.233676
"1498","STANLY COUNTY SHERIFF DEPT",-80.1974837,35.3487958
"1499","STANTONSBURG POLICE DEPT",-77.822914,35.6062968
"1500","STATESVILLE POLICE DEPT",-80.88504,35.782599
"1501","STEM POLICE DEPT",-78.722757,36.199995
"1502","SUGAR MOUNTAIN POLICE DEPT",-81.8487828,36.1343061
"1503","SURF CITY POLICE DEPT",-74.167632,39.660382
"1504","SURRY COUNTY SHERIFF DEPT",-0.1166477,51.3564568
"1505","SWANSBORO POLICE DEPT",-77.1212074,34.6891969
"1506","TABOR CITY POLICE DEPT",-78.8620679,34.154716
"1507","TAYLORSVILLE POLICE DEPT",-89.4279267,31.830483
"1508","TOPSAIL BEACH POLICE DEPT",-77.629756,34.365951
"1509","TRANSYLVANIA COUNTY SHERIFF DEPT",-82.7778579,35.2190534
"1510","TRIAD ALCOHOLIC BEV CONTROL LE",NA,NA
"1511","TROUTMAN POLICE DEPT",-80.892106,35.70746
"1512","TRYON POLICE DEPT",-96.963449,35.869306
"1513","UNIV OF NC ASHEVILLE POLICE",-82.5679307,35.6161221
"1514","US DHS ICE WINSTON SALEM",-80.244216,36.0998596
"1515","US DOI NPS BLUE RIDGE",NA,NA
"1516","US DOJ DEA RALEIGH",-78.6381787,35.7795897
"1517","US DOJ PRISON BUR FCI BUTNER",-78.7566714,36.1320892
"1518","US FISH AND WILDLIFE SERVICE",-74.5257536,40.7193124
"1519","US MARSHAL SERVICE EAST DIST OF NC",-79.0192997,35.7595731
"1520","USDA FOREST SERVICE LEI NEW BERN",-77.0441143,35.108493
"1521","VALDESE POLICE DEPT",-81.563932,35.742722
"1522","VANCE COUNTY SHERIFF DEPT",-78.4016588,36.3294603
"1523","VASS POLICE DEPT",71.3905553,25.7455698
"1524","WADESBORO POLICE DEPT",-80.075484,34.965742
"1525","WAKE FOREST POLICE DEPT",-78.5072363,35.9776082
"1526","WAKE MEDICAL CAMPUS POLICE",NA,NA
"1527","WALLACE POLICE DEPT",-77.992822,34.7382108
"1528","WATAUGA COUNTY SHERIFF DEPT",-81.7068083,36.2208571
"1529","WAYNE COUNTY SHERIFF OFFICE",-82.4424791,38.2209071
"1530","WELDON POLICE DEPT",-77.5959568,36.4281447
"1531","WESTERN CAROLINA UNIV POLICE DEPT",NA,NA
"1532","WHITAKERS POLICE DEPT",-77.7118069,36.1072212
"1533","WHITEVILLE POLICE DEPT",-78.702056,34.326616
"1534","WILKES COUNTY SHERIFF DEPT",NA,NA
"1535","WINFALL POLICE DEPT",-76.4651977,36.2078494
"1536","WINGATE POLICE DEPT",-80.4455531,34.982265
"1537","WINSTON SALEM POLICE DEPT",-80.2481118,36.1041064
"1538","WOODFIN POLICE DEPT",-82.583714,35.631458
"1539","WRIGHTSVILLE BEACH POLICE DEPT",-77.7963709,34.2085036
"1540","YADKIN COUNTY SHERIFF DEPT",-80.6579486,36.1355774
"1541","YADKINVILLE POLICE DEPT",-80.657984,36.13602
"1542","YANCEY COUNTY SHERIFF DEPT",-82.345189,35.888897
"1543","ZEBULON POLICE DEPT",-78.3205292,35.8311715
"1544","BARNES COUNTY SHERIFF DEPT",-84.5748889,38.6496566
"1545","BELFIELD POLICE DEPT",-103.1991493,46.8866019
"1546","BERTHOLD POLICE DEPT",-101.7371077,48.313069
"1547","BEULAH POLICE DEPT",-101.7780264,47.2636893
"1548","BISMARCK POLICE DEPT",-100.779207,46.7985345
"1549","BOTTINEAU COUNTY SHERIFF DEPT",-100.7486336,48.7820733
"1550","BOWMAN COUNTY SHERIFF DEPT",NA,NA
"1551","BURKE COUNTY SHERIFF DEPT",-102.2461558,48.8030448
"1552","BURLEIGH COUNTY SHERIFF DEPT",-100.7838375,46.8081405
"1553","CANDO POLICE DEPT",-99.2034332,48.489687
"1554","CARRINGTON POLICE DEPT",-99.1264099,47.4494388
"1555","CAVALIER COUNTY SHERIFF DEPT",-89.1321405,35.7821416
"1556","CAVALIER POLICE DEPT",-97.6260432,48.7916836
"1557","DEVILS LAKE POLICE DEPT",-98.866817,48.1074114
"1558","DHS USCBP USBP PORTAL STATION",NA,NA
"1559","DICKINSON POLICE DEPT",-95.0522193,29.4626362
"1560","DIVIDE COUNTY SHERIFF DEPT",-105.1515391,38.9438887
"1561","DUNN COUNTY SHERIFF DEPT",-91.8807712,44.8874193
"1562","EDDY COUNTY SHERIFF DEPT",-104.2283759,32.4209738
"1563","EMMONS COUNTY SHERIFF DEPT",-100.2363122,46.2666198
"1564","FARGO POLICE DEPT",-96.8855465,46.8722049
"1565","FOSTER COUNTY SHERIFF DEPT",-99.1262991,47.45452
"1566","GOLDEN VALLEY COUNTY SHERIFF",-109.2580059,46.2980835
"1567","GRAND FORKS COUNTY SHERIFF DEPT",-96.6242006,47.7707595
"1568","GRAND FORKS POLICE DEPT",-97.0306909,47.9220222
"1569","GRIGGS COUNTY SHERIFF DEPT",-98.2554295,47.3876664
"1570","HAZEN POLICE DEPT",-101.6175496,47.2989642
"1571","HETTINGER COUNTY SHERIFF DEPT",-102.4557007,46.3771987
"1572","KENMARE POLICE DEPT",-78.878382,42.9624899
"1573","KILLDEER POLICE DEPT",-102.7492233,47.3703883
"1574","LAMOURE COUNTY SHERIFF DEPT",-98.5457951,46.4284976
"1575","LISBON POLICE DEPARTMENT",-70.0995598,44.0253386
"1576","MANDAN POLICE DEPT",-100.8920528,46.827731
"1577","MCLEAN COUNTY SHERIFF DEPT",-88.9892448,40.477779
"1578","MERCER COUNTY SHERIFF DEPT",-80.2394337,41.2251498
"1579","MINOT POLICE DEPT",-101.3010008,48.233957
"1580","MORTON COUNTY SHERIFF DEPT",-78.8307149,37.3554349
"1581","MOUNTRAIL COUNTY SHERIFF DEPT",-102.326433,48.2169859
"1582","ND ATTY GEN BUREAU OF CRIMINAL INV",NA,NA
"1583","ND DEPT OF CORRECTIONS",NA,NA
"1584","ND DEPT OF FISH AND GAME",-100.7323309,46.8062432
"1585","ND HIGHWAY PATROL BISMARCK",-100.7827515,46.8206977
"1586","ND PARKS AND RECREATION DEPT",-100.7664887,46.8387808
"1587","ND STATE COLLEGE OF SCIENCE POLICE",NA,NA
"1588","NORTHWOOD POLICE DEPT",-83.4815716,41.6093374
"1589","OAKES POLICE DEPT",150.572664,-34.079501
"1590","PEMBINA COUNTY SHERIFF DEPT",NA,NA
"1591","POWERS LAKE POLICE DEPT",NA,NA
"1592","RANSOM COUNTY SHERIFF DEPT",-97.6848167,46.4421355
"1593","RAY POLICE DEPARTMENT",-103.1651845,48.3444663
"1594","RICHLAND COUNTY SHERIFF DEPT",-90.3860664,43.3346396
"1595","RUGBY POLICE DEPT",-99.978016,48.3729306
"1596","SARGENT COUNTY SHERIFF DEPT",-81.3546036,31.9177551
"1597","SCRANTON POLICE DEPT",-75.6668177,41.4059247
"1598","SHERIDAN COUNTY SHERIFF DEPT",-92.4003345,34.3067223
"1599","STUTSMAN COUNTY DTF",-98.9909139,46.939184
"1600","SURREY POLICE DEPT",-101.1341832,48.2371824
"1601","TIOGA POLICE DEPT",-102.937713,48.396231
"1602","TOWNER COUNTY SHERIFF",-99.2064068,48.4929505
"1603","TRAILL COUNTY SHERIFF DEPT",-97.0631542,47.4032542
"1604","VALLEY CITY POLICE DEPT",-98.0012908,46.9246189
"1605","WAHPETON POLICE DEPT",-96.6056616,46.2660081
"1606","WALSH COUNTY SHERIFF DEPT",NA,NA
"1607","WARD COUNTY SHERIFF DEPT",-102.889913,31.5924115
"1608","WATFORD CITY POLICE DEPT",-103.2818313,47.8031834
"1609","WELLS COUNTY SHERIFF DEPT",-85.1951801,40.7339294
"1610","WEST FARGO POLICE DEPT",-96.8855465,46.8722049
"1611","WILLIAMS COUNTY SHERIFF DEPT",-84.5533663,41.4761268
"1612","ATKINSON POLICE DEPT",-71.141772,42.8408817
"1613","BEATRICE POLICE DEPT",-96.7483051,40.2671219
"1614","BUFFALO COUNTY SHERIFF OFFICE",-78.6925441,42.9724014
"1615","BURT COUNTY SHERIFF DEPT",-96.3226072,41.8252059
"1616","CEDAR BLUFFS POLICE DEPT",-85.6079821,34.2230432
"1617","CHADRON POLICE DEPT",-103.0003664,42.8321828
"1618","CHASE COUNTY SHERIFF DEPT",-82.1358624,41.3462854
"1619","COLFAX COUNTY SHERIFF OFFICE",-120.9533047,39.1009268
"1620","COZAD POLICE DEPT",-99.9836592,40.8594084
"1621","DIXON COUNTY SHERIFF DEPT",-89.4825167,41.841197
"1622","FILLMORE COUNTY SHERIFF DEPT",-112.323614,38.9832847
"1623","GAGE COUNTY SHERIFF DEPT",-96.663812,40.1989041
"1624","GOTHENBERG POLICE DEPT",-100.1632185,40.9281562
"1625","GRAND ISLAND POLICE DEPT",-98.3272505,40.9276672
"1626","HOWARD COUNTYSHERIFF",-76.798241,39.268438
"1627","KEITH COUNTY SHERIFF OFFICE",-101.7200377,41.1284779
"1628","KIMBALL COUNTY SHERIFF DEPT",-103.663,41.2357
"1629","LA VISTA POLICE DEPARTMENT",76.7303906,9.1583616
"1630","LANCASTER COUNTY SHERIFF DEPT",-118.1377445,34.6990299
"1631","NANCE COUNTY SHERIFF DEPT",-98.0465185,41.3995947
"1632","NE STATE PATROL",-103.0005818,42.8289824
"1633","NE STATE PATROL AIR DIVISION",NA,NA
"1634","NEMAHA COUNTY SHERIFF OFFICE",NA,NA
"1635","NUCKOLLS COUNTY SHERIFF DEPT",-98.0674629,40.2038607
"1636","OGALLALA POLICE DEPT",-101.7152315,41.1259172
"1637","OMAHA POLICE DEPT",-96.0680487,41.210573
