"","Station.Name","lon","lat"
"1258","ATLANTA POLICE DEPT",-84.3833644,33.6528507
"1259","AUGUSTA TECH COLLEGE CAMPUS POLICE",-82.0105148,33.4734978
"1260","AVONDALE ESTATES POLICE DEPT",-84.2667018,33.7764097
"1261","BACON COUNTY SHERIFF DEPT",-82.46891,31.5408
"1262","BAINBRIDGE POLICE DEPT",-84.5713095,30.8930275
"1263","BAKER COUNTY SHERIFF'S OFFICE",-82.1214509,30.2957858
"1264","BALDWIN COUNTY SHERIFF DEPT",-85.850637,43.9000481
"1265","BALL GROUND POLICE DEPT",77.7448,20.9263
"1266","BANKS COUNTY SHERIFF DEPT",-83.4643551,34.378542
"1267","BARNESVILLE POLICE DEPT",-81.1751783,39.9881402
"1268","BARROW COUNTY SHERIFF DEPT",-83.6986568,34.0142667
"1269","BARTOW COUNTY SHERIFF OFFICE",-84.7776331,34.1913156
"1270","BARTOW POLICE DEPT",-81.8428796,27.8986024
"1271","BARWICK POLICE DEPT",NA,NA
"1272","BEN HILL COUNTY SHERIFF OFFICE",-83.2575638,31.6956185
"1273","BERLIN POLICE DEPT",-72.7753646,41.6265149
"1274","BERRIEN COUNTY SHERIFF DEPT",-86.2598187,41.8394113
"1275","BIBB COUNTY CAMPUS POLICE",-83.6583728,32.820178
"1276","BLOOMINGDALE POLICE DEPT",-88.0798496,41.9497535
"1277","BLUE RIDGE POLICE DEPT",-96.4016498,33.2978909
"1278","BLYTHE POLICE DEPT",-114.59799,33.6126959
"1279","BOSTON POLICE DEPARTMENT",-71.0603185,42.3618212
"1280","BOWDON POLICE DEPT",-85.2518355,33.5379871
"1281","BRANTLEY COUNTY SHERIFF DEPT",-81.9971108,31.1510963
"1282","BREMEN POLICE DEPT",-85.1419332,33.7235822
"1283","BROOKS COUNTY SHERIFFS OFFICE",NA,NA
"1284","BRUNSWICK POLICE DEPT",-93.1306478,39.4234907
"1285","BUCHANAN POLICE DEPARTMENT",-86.361626,41.8269469
"1286","BULLOCH COUNTY SHERIFF DEPT",NA,NA
"1287","BYRON POLICE DEPT",-83.9445209,42.8231193
"1288","CAIRO POLICE DEPT",-74.0129,42.3034
"1289","CALHOUN POLICE DEPT",-84.9515017,34.5036451
"1290","CAMDEN COUNTY SHERIFF DEPT",-75.7523456,43.3409649
"1291","CANON POLICE DEPT",-83.1084991,34.3415866
"1292","CARROLL COUNTY SHERIFF DEPT",-85.0484879,33.5692208
"1293","CARTERSVILLE POLICE DEPT",-84.799408,34.163557
"1294","CATOOSA COUNTY SHERIFF DEPT",-85.1347025,34.9293451
"1295","CENTERVILLE POLICE DEPT",-84.1646785,39.6143209
"1296","CENTRAL GA TECHNICAL COLLEGE POLICE",NA,NA
"1297","CHAMBLEE POLICE DEPT",-84.2992688,33.8950989
"1298","CHARLTON COUNTY SHERIFF DEPT",-82.0048632,30.8319045
"1299","CHATHAM COUNTY SHERIFF DEPT",-79.1824678,35.7196816
"1300","CHATSWORTH POLICE DEPT",-84.7864,34.781456
"1301","CHATTAHOOCHEE HILLS POLICE DEPT",-84.7689985,33.57901
"1302","CHICKAMAUGA POLICE DEPT",-85.2907896,34.8711879
"1303","CLARKSTON POLICE DEPT",-117.0443278,46.4135219
"1304","CLAYTON COUNTY DA",-83.4025562,34.8791962
"1305","CLAYTON COUNTY POLICE DEPARTMENT",-90.338952,38.6498929
"1306","CLAYTON COUNTY SHERIFF OFFICE",-85.4850579,31.8849953
"1307","COBB COUNTY POLICE DEPT",-84.54896,33.95766
"1308","COBB COUNTY SHERIFF DEPT",-84.5818508,33.9088016
"1309","COHUTTA POLICE DEPT",-84.9523442,34.9599719
"1310","COLLEGE PARK POLICE DEPT",-84.451652,33.6536774
"1311","COLQUITT POLICE DEPT",-84.7385243,31.172854
"1312","COLUMBUS POLICE DEPARTMENT",-85.9203251,39.1998736
"1313","COMER POLICE DEPT",NA,NA
"1314","COMMERCE POLICE DEPT",-95.8991201,33.2485998
"1315","CONYERS POLICE DEPT",-84.016537,33.6586569
"1316","COOK COUNTY SHERIFF DEPT",-87.6302098,41.8841654
"1317","CORDELE POLICE DEPT",-83.7823938,31.9635074
"1318","CORNELIA POLICE DEPT",-83.5253212,34.5102002
"1319","COWETA COUNTY SHERIFF DEPT",-84.7833748,33.3818186
"1320","CRISP COUNTY SHERIFF DEPT",-83.7783909,31.924739
"1321","DADE COUNTY SHERIFF DEPT",-85.5104599,34.8725765
"1322","DARTON COLLEGE POLICE DEPARTMENT",NA,NA
"1323","DAVISBORO POLICE DEPT",-82.6080784,32.978844
"1324","DAWSON COUNTY SHERIFF DEPT",-84.4439519,31.7722286
"1325","DAWSON POLICE DEPT",-96.0556968,44.929819
"1326","DECATUR COUNTY SHERIFF DEPT",-86.9849204,34.6069985
"1327","DEKALB COUNTY MARSHALS OFFICE",-84.29767,33.7740859
"1328","DEKALB COUNTY SHERIFF DEPT",-85.0537115,41.3660882
"1329","DEPARTMENT OF JUSTICE",-77.0250713,38.8930913
"1330","DILLARD POLICE DEPT",-83.3842713,34.9666695
"1331","DODGE COUNTY SHERIFF DEPT",-88.704403,43.407503
"1332","DONALSONVILLE POLICE DEPT",-84.8810167,31.0413857
"1333","DOOLY COUNTY SHERIFF OFFICE",-83.7535288,32.1924691
"1334","DORAVILLE POLICE DEPT",-84.2791921,33.9005353
"1335","DOUGLASVILLE POLICE DEPT",-84.705566,33.74701
"1336","DUBLIN POLICE DEPT",-80.6826925,37.0920028
"1337","DUNWOODY POLICE DEPARTMENT",-84.3309199,33.9242585
"1338","EARLY COUNTY PUBLIC SAFETY",NA,NA
"1339","EAST DUBLIN POLICE DEPT",-82.8693635,32.5483262
"1340","EAST ELLIJAY POLICE DEPT",-84.4713711,34.684536
"1341","EASTMAN POLICE DEPT",-83.1753219,32.1958094
"1342","EATONTON POLICE DEPT",-83.390786,33.325936
"1343","ECHOLS COUNTY SHERIFF DEPT",-82.9501558,30.7503289
"1344","EDISON POLICE DEPT",-74.3937286,40.5273427
"1345","EFFINGHAM COUNTY SHERIFF DEPT",-79.7367195,34.052708
"1346","ELBERT COUNTY SHERIFF OFFICE",-104.4641149,39.3423163
"1347","ELBERTON POLICE DEPT",-82.8631889,34.109868
"1348","ELLAVILLE POLICE DEPT",-84.3105038,32.2381383
"1349","ELLIJAY POLICE DEPT",-84.479948,34.6995053
"1350","EMANUEL COUNTY SHERIFF DEPT",NA,NA
"1351","EMERSON POLICE DEPT",-84.7570843,34.1266632
"1352","EUHARLEE POLICE DEPT",-84.9357202,34.1462443
"1353","FAIRBURN POLICE DEPT",-84.584957,33.563113
"1354","FAIRMOUNT POLICE DEPT",-85.6522786,40.4156109
"1355","FANNIN COUNTY SHERIFF DEPT",-84.3271815,34.8644741
"1356","FAYETTE COUNTY SHERIFF OFFICE",-87.8318656,33.6858553
"1357","FAYETTEVILLE POLICE DEPT",-94.160974,36.061127
"1358","FED LAW ENF TNG CTR GLYNCO",-81.5101023,31.2224512
"1359","FITZGERALD POLICE DEPT",-83.2572522,31.6957727
"1360","FLOYD COUNTY SHERIFF DEPT",-85.1720123,34.2556109
"1361","FOREST PARK POLICE DEPT",-84.3739658,33.6091956
"1362","FORSYTH COUNTY SHERIFF DEPT",-106.6729928,46.2662427
"1363","FORT VALLEY POLICE DEPT",-83.8876571,32.554139
"1364","FRANKLIN SPRINGS POLICE DEPT",-86.1270661,35.269078
"1365","FULTON COUNTY POLICE DEPT",-84.5499022,33.6014307
"1366","FULTON COUNTY SCHOOLS POLICE DEPT",-76.9020244,39.1466397
"1367","GA DEPT OF PUBLIC SAFETY",-84.3556905,33.7259578
"1368","GA DEPT OF REVENUE - SPECIAL INVESTIGATIONS",-82.9000751,32.1656221
"1369","GA DNR SOCIAL CIRCLE",-83.677592,33.625093
"1370","GA PUBLIC SAFETY TRAINING CENTER",-83.9636529,33.0592037
"1371","GILMER COUNTY FIRE RESCUE",-84.5785327,34.6223357
"1372","GILMER COUNTY SHERIFF DEPT",-84.4833307,34.6951094
"1373","GLENNVILLE POLICE DEPT",-81.9245075,31.9462634
"1374","GLYNN COUNTY POLICE DEPT",-81.4984755,31.2609909
"1375","GLYNN COUNTY SHERIFF DEPT",-81.4963312,31.1538595
"1376","GORDON COUNTY SHERIFF DEPT",NA,NA
"1377","GORDON POLICE",-102.2045024,42.8064249
"1378","GRADY COUNTY SHERIFF DEPT",-84.2028424,30.8950865
"1379","GRANTVILLE POLICE DEPT",-84.8400993,33.2317505
"1380","GRAY POLICE DEPT",-83.533813,33.006037
"1381","GREENVILLE POLICE DEPARTMENT",-82.396102,34.856487
"1382","GRIFFIN POLICE DEPT",-84.2765629,33.245118
"1383","GWINNETT COUNTY SHERIFF OFFICE",-83.9782476,33.9827314
"1384","HABERSHAM COUNTY SHERIFF DEPT",-83.5496566,34.6478893
"1385","HAHIRA POLICE DEPT",-83.3728781,30.9910209
"1386","HALL COUNTY SHERIFF DEPT",-83.8248947,34.2948668
"1387","HAMPTON POLICE DEPT",-70.8140003,42.9095112
"1388","HANCOCK COUNTY SHERIFF DEPT",-68.4258034,44.5426355
"1389","HAPEVILLE POLICE DEPT",-84.4126347,33.6559849
"1390","HARALSON COUNTY SHERIFF DEPT",-85.180531,33.8017415
"1391","HARLEM DEPT OF PUBLIC SAFETY",-73.9464769,40.8115504
"1392","HARRIS COUNTY SHERIFF DEPT",-95.3558218,29.7634678
"1393","HART COUNTY SHERIFF DEPT",-86.3625598,43.701156
"1394","HAZELHURST POLICE DEPT",-82.5992751,31.8672348
"1395","HENRY COUNTY POLICE DEPT",-84.1373018,33.443888
"1396","HEPHZIBAH POLICE DEPT",-82.097477,33.313273
"1397","HOGANSVILLE POLICE DEPT",-84.9007376,33.1697176
"1398","HOLLY SPRINGS POLICE DEPT",-78.8343179,35.6500169
"1399","HOMERVILLE POLICE DEPT",-82.7514922,31.0350325
"1400","IRWIN COUNTY SHERIFF DEPT",-83.2501484,31.5909757
"1401","IVEY POLICE DEPT",3.3222046,6.6285155
"1402","JACKSON COUNTY SHERIFF'S OFFICE",-88.811047,35.6152717
"1403","JASPER COUNTY SHERIFF DEPT",-85.6266254,35.0742122
"1404","JEFF DAVIS COUNTY SHERIFF DEPT",-103.8951087,30.5884435
"1405","JEFFERSON POLICE DEPT",-83.5773801,34.1185963
"1406","JEFFERSONVILLE POLICE DEPARTMENT",-85.7178478,38.309761
"1407","JESUP POLICE DEPT",-81.9012719,31.6149499
"1408","JONES COUNTY SHERIFF DEPT",-89.1302347,31.6941904
"1409","JONESBORO POLICE DEPARTMENT",-90.7083229,35.8393569
"1410","KENNESAW STATE UNIVERSITY POLICE",NA,NA
"1411","KINGSLAND POLICE DEPT",-81.6907208,30.7993567
"1412","LAGRANGE POLICE DEPT",-85.0303344,33.0409036
"1413","LAKE CITY POLICE DEPAFTMENT",-82.639044,30.191024
"1414","LAMAR COUNTY SHERIFF DEPT",-102.6189673,38.0862179
"1415","LANIER COUNTY SHERIFF DEPT",-83.0755674,31.0415769
"1416","LAURENS COUNTY SHERIFF DEPT",-82.0164793,34.4990803
"1417","LAVONIA POLICE DEPT",-83.1071653,34.4348275
"1418","LEE COUNTY MARSHAL'S OFFICE",NA,NA
"1419","LESLIE POLICE DEPT",-90.9926738,38.4606345
"1420","LILBURN POLICE DEPT",-84.1338707,33.8863647
"1421","LITHONIA POLICE DEPT",-84.1061035,33.7121467
"1422","LONG COUNTY SHERIFF DEPT",-81.7412692,31.7081191
"1423","LUMPKIN POLICE DEPT",-84.7938213,32.0506914
"1424","LYONS POLICE DEPT",-76.9917087,43.0643597
"1425","MARIETTA POLICE DEPT",-84.5451944,33.9547441
"1426","MARSHALLVILLE POLICE DEPT",-81.7338016,40.9012884
"1427","MCDONOUGH POLICE DEPT",-84.1439627,33.4472294
"1428","MCDUFFIE COUNTY SHERIFF DEPT",NA,NA
"1429","MCINTOSH COUNTY SHERIFF DEPT",-95.5907857,35.302603
"1430","MCINTYRE POLICE DEPT",-80.1649765,25.690842
"1431","MEIGS POLICE DEPARTMENT",-84.0854999,31.0743651
"1432","MERIWETHER COUNTY SHERIFF DEPT",-84.6897495,33.0561282
"1433","MIDVILLE POLICE DEPT",-82.2371316,32.8186314
"1434","MILLEDGEVILLE POLICE DEPT",-83.2284689,33.0829129
"1435","MILTON POLICE DEPARTMENT",-84.2654953,34.0970258
"1436","MONTGOMERY COUNTY SHERIFF DEPT",-86.307182,32.3758478
"1437","MORROW POLICE DEPT",-84.3376538,33.5824787
"1438","MORVEN POLICE DEPT",-83.4983728,30.9432899
"1439","MOULTRIE POLICE DEPT",-83.7906136,31.1782793
"1440","MOUNT AIRY POLICE DEPT",-83.5021231,34.5155236
"1441","MOUNT ZION POLICE DEPT",-88.8747214,39.7719726
"1442","MURRAY COUNTY SHERIFF DEPT",-88.3061401,36.6124959
"1443","MUSCOGEE COUNTY MARSHAL",-84.991078,32.463845
"1444","MUSCOGEE COUNTY SHERIFF OFFICE",NA,NA
"1445","NASHVILLE POLICE DEPT",-77.9706045,35.9708939
"1446","NELSON POLICE DEPT",-117.2946895,49.4905091
"1447","NEWNAN POLICE DEPT",-84.7987311,33.3768226
"1448","NICHOLLS POLICE DEPT",-79.1527705,34.1237301
"1449","NORCROSS POLICE DEPT",-84.2117665,33.9428059
"1450","NORMAN PARK POLICE DEPARTMENT",-83.6840884,31.2694998
"1451","OCONEE COUNTY SHERIFF DEPT",-83.4148201,33.8677029
"1452","OGLETHORPE POLICE DEPT",-85.245972,34.9502231
"1453","PALMETTO POLICE DEPT",-82.5778973,27.5209647
"1454","PAULDING COUNTY  SHERIFF OFFICE",-84.8176217,33.9448091
"1455","PEACH COUNTY SHERIFF OFFICE",-84.3904192,33.7503782
"1456","PENDERGRASS POLICE DEPT",NA,NA
"1457","PERRY POLICE DEPT",-83.7343175,32.4618675
"1458","PIERCE COUNTY SHERIFF DEPT",-97.5274632,42.1999936
"1459","PIKE COUNTY SHERIFF OFFICE",-74.8005231,41.3247656
"1460","PINE MOUNTAIN POLICE DEPT",-84.853357,32.8684299
"1461","PLAINS POLICE DEPT",-84.3930472,32.0339542
"1462","PORTERDALE POLICE DEPT",-83.8955994,33.5726579
"1463","POULAN POLICE DEPT",-83.7881257,31.5148004
"1464","POWDER SPRINGS POLICE DEPT",-84.6726489,33.8629833
"1465","QUITMAN COUNTY SHERIFF  OFFICE",-95.4536978,32.7931388
"1466","RABUN COUNTY SHERIFF DEPT",-83.3789389,34.9027286
"1467","RAY CITY POLICE DEPT",-83.1975146,31.0751743
"1468","RICHLAND POLICE DEPT",-119.2745205,46.2784038
"1469","RICHMOND COUNTY SHERIFF DEPT",-111.8091094,41.9229538
"1470","RINGGOLD POLICE DEPT",-85.108616,34.9172953
"1471","RIVERDALE POLICE DEPT",-87.6383287,41.6465927
"1472","ROBERTA POLICE DEPT",-84.0094041,32.7202517
"1473","ROCKDALE COUNTY SHERIFF DEPT",-84.0573934,33.6862057
"1474","ROCKMART POLICE DEPT",-85.0405892,33.9986524
"1475","ROYSTON POLICE DEPT",-83.110304,34.2845653
"1476","SAINT MARYS POLICE DEPT",-81.5470096,30.7256599
"1477","SANDERSVILLE POLICE DEPT",-82.8113923,32.9838122
"1478","SANDY SPRINGS POLICE DEPT",-84.3615675,33.9701285
"1479","SARDIS POLICE DEPT",-86.119594,34.175126
"1480","SAVANNAH CHATHAM METRO PD",-81.1168178,32.0014754
"1481","SCHLEY COUNTY SHERIFF DEPT",-84.3105038,32.2381383
"1482","SCREVEN POLICE DEPT",-81.6470009,32.750992
"1483","SEMINOLE COUNTY SHERIFF DEPT",-102.6421633,32.7196952
"1484","SHILOH POLICE DEPT",-89.9257992,38.5471988
"1485","SKY VALLEY POLICE DEPT",NA,NA
"1486","SNELLVILLE POLICE DEPT",-84.0146252,33.85905
"1487","SOUTHERN CRESCENT TECH COLLEGE PD",NA,NA
"1488","SPALDING COUNTY SHERIFF DEPT",-84.3121264,33.2636732
"1489","SPRINGFIELD POLICE DEPT",-123.020997,44.0476576
"1490","STEWART COUNTY SHERIFF DEPT",-85.4782183,43.6960171
"1491","SWAINSBORO POLICE DEPT",-82.3359704,32.5991569
"1492","SYLVESTER POLICE DEPT",-83.8378514,31.5259422
"1493","TALBOTTON POLICE DEPT",-84.5401459,32.6776482
"1494","TALIAFERRO COUNTY SHERIFF DEPT",-82.8855961,33.5697878
"1495","TALLAPOOSA POLICE DEPT",-85.2864896,33.7437159
"1496","TATTNALL COUNTY SHERIFF DEPT",-82.1191924,32.0876935
"1497","TELFAIR CTY SHERIFF DEPT",-82.8965769,32.0671357
"1498","TEMPLE POLICE DEPT",-97.339664,31.0948903
"1499","TENNILLE POLICE DEPT",-82.8113534,32.9360878
"1500","TERRELL CTY SHERIFF DEPT",-84.4439519,31.7722286
"1501","THOMAS COUNTY SHERIFF OFFICE",-83.9786117,30.8377167
"1502","THOMSON POLICE DEPT",-82.504192,33.469383
"1503","TOCCOA POLICE DEPT",-83.332006,34.579482
"1504","TOOMBS COUNTY SHERIFF OFFICE",-82.345189,32.0795072
"1505","TOWNS COUNTY SHERIFF DEPT",-83.7199136,34.9208214
"1506","TRION POLICE DEPT",NA,NA
"1507","TROUP CTY SHERIFF DEPT",-85.0038385,32.9898725
"1508","TUNNEL HILL POLICE DEPT",-85.0376501,34.8461269
"1509","TWIGGS COUNTY SHERIFF DEPT",-83.3447193,32.6874552
"1510","TYRONE POLICE DEPT",-84.5944922,33.4782089
"1511","UNION CITY POLICE DEPT",-90.9926738,38.4606345
"1512","UNION POINT POLICE DEPT",-96.684037,42.6872494
"1513","UPSON COUNTY SHERIFF DEPT",-84.3121264,32.9047684
"1514","US DHS CBP FT BENNING FIREARMS",NA,NA
"1515","US DHS ICE ATLANTA",-84.3879824,33.7489954
"1516","US DOI NPS KENNESAW MTN N",NA,NA
"1517","US DOJ DEA ATLANTA",-84.3879824,33.7489954
"1518","US DOJ INS WARM SPRINGS",-84.6810381,32.8904081
"1519","US EPA CRIMINAL INV ATLANTA",-84.3879824,33.7489954
"1520","US FEDERAL AIR MARSHAL COLLEGE PARK",-76.93776,38.9896967
"1521","US MARSHAL SERVICE ATLANTA",-84.3879824,33.7489954
"1522","US MARSHAL SERVICE SAVANNAH",-81.0930276,32.0780384
"1523","US TREASURY INSP GEN TAX ADMIN LE",NA,NA
"1524","VARNELL POLICE DEPT",-84.9738,34.9011
"1525","VIENNA POLICE DEPT",-81.5485028,39.3245597
"1526","VILLA RICA POLICE DEPT",-84.9183585,33.7317304
"1527","WADLEY POLICE DEPT",-82.4045611,32.8657102
"1528","WALTON COUNTY SHERIFF DEPT",-86.484204,30.4041531
"1529","WARE COUNTY SHERIFF DEPT",-82.4035379,31.2611239
"1530","WARM SPRINGS POLICE DEPT",-84.6816275,32.8869876
"1531","WARNER ROBINS POLICE DEPT",-83.608059,32.621518
"1532","WARREN COUNTY SHERIFF DEPT",-78.1944446,38.9181671
"1533","WARRENTON POLICE DEPT",-91.1500535,38.8108197
"1534","WARWICK POLICE DEPARTMENT",-71.458549,41.7031138
"1535","WAYCROSS POLICE DEPT",-82.3592887,31.2167524
"1536","WAYNE COUNTY SHERIFF DEPT",-83.3395689,42.2881207
"1537","WEBSTER COUNTY SHERIFF DEPT",-94.1881002,42.5042686
"1538","WHIGHAM POLICE DEPT",-84.3242966,30.8832678
"1539","WHITE COUNTY SHERIFF DEPT",-91.7183015,35.2251082
"1540","WHITESBURG POLICE DEPT",-84.9156473,33.4963447
"1541","WHITFIELD COUNTY SHERIFF DEPT",-84.9799386,34.793704
"1542","WILKINSON COUNTY SHERIFF OFFICE",NA,NA
"1543","WILLACOOCHEE POLICE DEPT",-83.047564,31.340223
"1544","WINTERVILLE POLICE DEPT",-77.4015223,35.5283417
"1545","WOODSTOCK POLICE DEPT",-84.480652,34.088002
"1546","WORTH COUNTY SHERIFF DEPT",-83.836035,31.5279061
"1547","DEPT OF JUSTICE-FBI",NA,NA
"1548","US DOJ INS HONOLULU",-157.8583333,21.3069444
"1549","US FBI ORG CRIME DRUG SQUAD",NA,NA
"1550","ALBIA POLICE DEPT",NA,NA
"1551","ALGONA POLICE DEPT",-122.2477929,47.27815
"1552","AMES POLICE DEPT",-93.6177186,42.0263505
"1553","APPANOOSE COUNTY SHERIFF DEPT",-92.8577105,40.6806102
"1554","ATLANTIC POLICE DEPT",-95.0126784,41.4069134
"1555","BETTENDORF POLICE DEPT",-90.48344,41.56085
"1556","BLACK HAWK COUNTY SHERIFF DEPT",-92.333901,42.497589
"1557","BREMER COUNTY SHERIFF DEPT",-92.4651224,42.726522
"1558","BUCHANAN COUNTY SHERIFF DEPT",-94.853979,39.7693214
"1559","BUENA VISTA COUNTY SHERIFF OFFICE",-81.5177608,28.3789646
"1560","CARLISLE POLICE DEPARTMENT",-84.3240856,39.5844939
"1561","CEDAR COUNTY SHERIFF DEPT",-97.2644,42.6204
"1562","CEDAR RAPIDS POLICE DEPT",-91.6697621,41.9723464
"1563","CHARLES CITY POLICE DEPT",-92.677322,43.0660386
"1564","CHICKASAW COUNTY SHERIFF DEPT",-97.1207233,33.9368246
"1565","CLARION POLICE DEPT",-93.7352359,42.7259338
"1566","CLARKE COUNTY SHERIFF OFFICE",-83.3746696,33.9601511
"1567","CLARKSVILLE POLICE DEPT",-87.360888,36.5259516
"1568","CLAY COUNTY SHERIFF DEPT",-85.0436,31.6084
"1569","CLEAR LAKE POLICE DEPT",-92.2699059,45.2513904
"1570","COLFAX POLICE DEPT",-88.612666,40.5715253
"1571","CORALVILLE POLICE DEPT",-91.5833492,41.6780144
"1572","CRESCO POLICE DEPT",-92.1159321,43.3733145
"1573","DAVIS COUNTY SHERIFF DEPT",-92.4158597,40.7507594
"1574","DECORAH POLICE DEPT",-91.7893,43.306273
"1575","DENISON POLICE DEPT",-96.5357599,33.7550343
"1576","DES MOINES COUNTY SHERIFF'S DEPT",-93.5994966,41.6695117
"1577","DICKINSON COUNTY SHERIFF DEPT",-102.7856268,46.8950702
"1578","DUBUQUE POLICE DEPT",-90.6654822,42.5014646
"1579","EAGLE GROVE POLICE DEPT",-93.9031981,42.6639551
"1580","ELKADER POLICE DEPT",-91.4057848,42.8553877
"1581","EMMET COUNTY SHERIFF DEPT",-94.836668,43.4030841
"1582","EMMETSBURG POLICE DEPT",-94.6830357,43.1127427
"1583","ESTHERVILLE POLICE DEPT",-94.8363876,43.4036756
"1584","FOREST CITY POLICE DEPT",-89.4861691,32.3590953
"1585","FORT MADISON POLICE DEPT",-91.6128543,40.7842091
"1586","GUTHRIE COUNTY SHERIFF DEPT",-94.5018419,41.6784715
"1587","GUTTENBERG POLICE DEPT",-74.0038284,40.7915346
"1588","HARLAN POLICE DEPT",-83.3230857,36.8451048
"1589","HARRISON COUNTY SHERIFF DEPT",-85.1951801,40.7339294
"1590","HIAWATHA POLICE DEPT",-91.6752564,42.03846
"1591","IA 5TH JUDICIAL DISTCORRECTIONS",-93.097702,41.8780025
"1592","IA 8TH JUDICIAL DEPT OF CORRECTIONS",-93.097702,41.8780025
"1593","IA DNR DES MOINES",-93.5569941,41.5961286
"1594","IA STATE PATROL",-91.5395772,40.9495598
"1595","IA STATE UNIVERSITY POLICE",-91.6052816,41.6903272
"1596","IDA COUNTY SHERIFF DEPT",-93.6326255,34.5578026
"1597","INDIANOLA POLICE DEPT",-93.5592231,41.3609197
"1598","JOHNSON COUNTY SHERIFF DEPT",-86.076293,39.4766959
"1599","KNOXVILLE POLICE DEPT",-83.9080675,35.9669449
"1600","KOSSUTH COUNTY SHERIFF DEPT",-94.2333355,43.2513384
"1601","LAKE PARK POLICE DEPT",-83.1824865,30.6840401
"1602","LANSING POLICE DEPT",-87.5466807,41.587456
"1603","LAURENS POLICE DEPT",-94.8512191,42.8497017
"1604","LEMARS POLICE DEPT",-96.1656385,42.7952344
"1605","LENOX POLICE DEPT",-87.9801363,41.51232
"1606","LEON POLICE DEPT",-98.5375076,32.1089409
"1607","LINN COUNTY SHERIFF DEPT",-94.810853,38.1423024
"1608","LISBON POLICE DEPT",-70.0995598,44.0253386
"1609","LOUISA COUNTY SHERIFF'S OFFICE",-78.0021627,38.0221256
"1610","MADRID POLICE DEPT",-93.8219057,41.8748708
"1611","MAHASKA COUNTY SHERIFF DEPT",-92.6983868,41.329588
"1612","MANNING POLICE DEPT",-95.0666323,41.9087563
"1613","MAQUOKETA POLICE DEPT",-90.6679423,42.0691663
"1614","MAR-MAC LAW ENFORCMENT DISTRICT",NA,NA
"1615","MARSHALLTOWN POLICE DEPARTMENT",-92.9133722,42.0498297
"1616","MASON CITY POLICE DEPT",-84.309939,39.3600586
"1617","MITCHELLVILLE POLICE DEPT",-93.357279,41.668297
"1618","MUSCATINE COUNTY SHERIFF DEPT",-91.135302,41.5156913
"1619","MUSCATINE POLICE DEPT",-91.0452871,41.4249222
"1620","NEW SHARON POLICE DEPT",-92.6513018,41.4700015
"1621","NEWELL POLICE DEPT",-103.4207436,44.7147081
"1622","OKOBOJI POLICE DEPT",-95.1338112,43.3799367
"1623","OSAGE POLICE DEPT",-92.8157701,43.2839579
"1624","OSCEOLA COUNTY SHERIFF OFFICE",-81.3363995,28.2715289
"1625","OSKALOOSA POLICE DEPT",-95.31039,39.216869
"1626","PAGE COUNTY SHERIFF DEPT",NA,NA
"1627","POCAHONTAS COUNTY SHERIFF DEPT",-90.9492738,36.249986
"1628","POCAHONTAS POLICE DEPT.",-90.9691572,36.2630635
"1629","POLK COUNTY SHERIFF OFFICE",-81.9710973,28.0972068
"1630","REMSEN POLICE DEPT",-95.971833,42.8158979
"1631","RINGGOLD COUNTY SHERIFF DEPT",-85.1347025,34.9293451
"1632","ROBINS POLICE DEPT",-87.7024983,41.643943
"1633","SAINT ANSGAR POLICE DEPT",-92.9215082,43.3783618
"1634","SHELBY COUNTY SHERIFF DEPT.",-90.0478549,35.1489955
"1635","SHELL ROCK POLICE DEPT",-92.5834269,42.710048
"1636","SIDNEY POLICE DEPT",-84.1590808,40.2845211
"1637","SIOUX CITY POLICE DEPT",-96.4068649,42.4966072
"1638","SIOUX COUNTY SHERIFF DEPT",-96.4059694,42.4979928
"1639","STORM LAKE POLICE DEPT",-95.1968668,42.6475579
"1640","STORY COUNTY SHERIFF'S OFFICE",-93.4424438,42.0112496
"1641","SUMNER POLICE DEPT",-122.2403344,47.201982
"1642","SUTHERLAND POLICE DEPT",-95.4975058,42.9741434
"1643","TAMA COUNTY SHERIFF DEPT",-92.579744,41.9956232
"1644","TAYLOR COUNTY SHERIFF'S OFFICE",-97.4117489,30.5709057
"1645","TIPTON POLICE DEPT",-92.7455234,38.976473
"1646","UNITED STATES MARSHAL SERVICE",-84.1958684,39.7595042
"1647","URBANDALE POLICE DEPT",-93.7367564,41.6289297
"1648","VAN METER POLICE DEPT",-94.008146,41.52978
"1649","VINTON POLICE DEPT",-79.8987284,37.2786341
"1650","WAPELLO POLICE DEPT",-91.1886764,41.1809646
"1651","WARREN CO SHERIFF'S OFFICE",-92.0641887,33.6143096
"1652","WASHINGTON COUNTY SHERIFF OFFICE",-77.0541965,35.5437791
"1653","WASHINGTON POLICE DEPT",-89.4085691,40.7056219
"1654","WATERLOO POLICE DEPT",-92.3322862,42.498944
"1655","WAVERLY POLICE DEPT",-82.9834339,39.1252074
"1656","WILLIAMSBURG POLICE DEPT",-84.1608692,36.7415983
"1657","WINDSOR HEIGHTS POLICE DEPT",-93.708129,41.599141
"1658","WINNEBAGO COUNTY SHERIFF OFFICE",-88.5452547,44.0795515
"1659","WOODBINE POLICE DEPT",-74.8133485,39.2376901
"1660","WOODBURY COUNTY SHERIFF DEPT",-86.0700539,35.8327779
"1661","WRIGHT COUNTY SHERIFF DEPT",-93.8648057,45.2076748
"1662","ADA COUNTY SHERIFF DEPT",-96.5143675,47.297784
